,string_id,string,document_id,start_index,end_index,capitalized,prefixed,suffixed,class_label
2390,2390,Anthem It Deserves,2_Mashable_m.txt,597,600,1,0,0,0
2391,2391,"Anthem It Deserves """,2_Mashable_m.txt,597,601,1,0,0,0
2392,2392,It,2_Mashable_m.txt,598,599,1,0,0,0
2393,2393,It Deserves,2_Mashable_m.txt,598,600,1,0,0,0
2394,2394,"It Deserves """,2_Mashable_m.txt,598,601,1,0,0,0
2395,2395,"It Deserves "" from",2_Mashable_m.txt,598,602,1,0,0,0
2396,2396,Deserves,2_Mashable_m.txt,599,600,1,0,0,0
2397,2397,"Deserves """,2_Mashable_m.txt,599,601,1,0,0,0
2398,2398,"Deserves "" from",2_Mashable_m.txt,599,602,1,0,0,0
2399,2399,"Deserves "" from The",2_Mashable_m.txt,599,603,1,0,0,0
2400,2400,"""",2_Mashable_m.txt,600,601,1,0,0,0
2401,2401,""" from",2_Mashable_m.txt,600,602,1,0,0,0
2402,2402,""" from The",2_Mashable_m.txt,600,603,1,0,0,0
2403,2403,""" from The Root",2_Mashable_m.txt,600,604,1,0,0,0
2404,2404,from,2_Mashable_m.txt,601,602,1,0,0,0
2405,2405,from The,2_Mashable_m.txt,601,603,1,0,0,0
2406,2406,from The Root,2_Mashable_m.txt,601,604,1,0,0,0
2407,2407,"from The Root """,2_Mashable_m.txt,601,605,1,0,0,0
2408,2408,The,2_Mashable_m.txt,602,603,1,0,0,0
2409,2409,The Root,2_Mashable_m.txt,602,604,1,0,0,0
2410,2410,"The Root """,2_Mashable_m.txt,602,605,1,0,0,0
2411,2411,"The Root "" and",2_Mashable_m.txt,602,606,1,0,0,0
2412,2412,Root,2_Mashable_m.txt,603,604,1,0,0,0
2413,2413,"Root """,2_Mashable_m.txt,603,605,1,0,0,0
2414,2414,"Root "" and",2_Mashable_m.txt,603,606,1,0,0,0
2415,2415,"Root "" and """,2_Mashable_m.txt,603,607,1,0,0,0
2416,2416,"""",2_Mashable_m.txt,604,605,1,0,0,0
2417,2417,""" and",2_Mashable_m.txt,604,606,1,0,0,0
2418,2418,""" and """,2_Mashable_m.txt,604,607,1,0,0,0
2419,2419,""" and "" A",2_Mashable_m.txt,604,608,1,0,0,0
2420,2420,and,2_Mashable_m.txt,605,606,1,0,0,0
2421,2421,"and """,2_Mashable_m.txt,605,607,1,0,0,0
2422,2422,"and "" A",2_Mashable_m.txt,605,608,1,0,0,0
2423,2423,"and "" A Brief",2_Mashable_m.txt,605,609,1,0,0,0
2424,2424,"""",2_Mashable_m.txt,606,607,1,0,0,0
2425,2425,""" A",2_Mashable_m.txt,606,608,1,0,0,0
2426,2426,""" A Brief",2_Mashable_m.txt,606,609,1,0,0,0
2427,2427,""" A Brief ,",2_Mashable_m.txt,606,610,1,0,0,0
2428,2428,A,2_Mashable_m.txt,607,608,1,0,0,0
2429,2429,A Brief,2_Mashable_m.txt,607,609,1,0,0,0
2430,2430,"A Brief ,",2_Mashable_m.txt,607,610,1,0,0,0
2431,2431,"A Brief , Fraught",2_Mashable_m.txt,607,611,1,0,0,0
2432,2432,Brief,2_Mashable_m.txt,608,609,1,0,0,0
2433,2433,"Brief ,",2_Mashable_m.txt,608,610,1,0,0,0
2434,2434,"Brief , Fraught",2_Mashable_m.txt,608,611,1,0,0,0
2435,2435,"Brief , Fraught Timeline",2_Mashable_m.txt,608,612,1,0,0,0
2436,2436,",",2_Mashable_m.txt,609,610,1,0,0,0
2437,2437,", Fraught",2_Mashable_m.txt,609,611,1,0,0,0
2438,2438,", Fraught Timeline",2_Mashable_m.txt,609,612,1,0,0,0
2439,2439,", Fraught Timeline of",2_Mashable_m.txt,609,613,1,0,0,0
2440,2440,Fraught,2_Mashable_m.txt,610,611,1,0,0,0
2441,2441,Fraught Timeline,2_Mashable_m.txt,610,612,1,0,0,0
2442,2442,Fraught Timeline of,2_Mashable_m.txt,610,613,1,0,0,0
2443,2443,Fraught Timeline of My,2_Mashable_m.txt,610,614,1,0,0,0
2444,2444,Timeline,2_Mashable_m.txt,611,612,1,0,0,0
2445,2445,Timeline of,2_Mashable_m.txt,611,613,1,0,0,0
2446,2446,Timeline of My,2_Mashable_m.txt,611,614,1,0,0,0
2447,2447,Timeline of My Attempt,2_Mashable_m.txt,611,615,1,0,0,0
2448,2448,of,2_Mashable_m.txt,612,613,1,0,0,0
2449,2449,of My,2_Mashable_m.txt,612,614,1,0,0,0
2450,2450,of My Attempt,2_Mashable_m.txt,612,615,1,0,0,0
2451,2451,of My Attempt to,2_Mashable_m.txt,612,616,1,0,0,0
2452,2452,My,2_Mashable_m.txt,613,614,1,0,0,0
2453,2453,My Attempt,2_Mashable_m.txt,613,615,1,0,0,0
2454,2454,My Attempt to,2_Mashable_m.txt,613,616,1,0,0,0
2455,2455,My Attempt to Watch,2_Mashable_m.txt,613,617,1,0,0,0
2456,2456,Attempt,2_Mashable_m.txt,614,615,1,0,0,0
2457,2457,Attempt to,2_Mashable_m.txt,614,616,1,0,0,0
2458,2458,Attempt to Watch,2_Mashable_m.txt,614,617,1,0,0,0
2459,2459,Attempt to Watch Fergie,2_Mashable_m.txt,614,618,1,0,1,0
2460,2460,to,2_Mashable_m.txt,615,616,1,0,0,0
2461,2461,to Watch,2_Mashable_m.txt,615,617,1,0,0,0
2462,2462,to Watch Fergie,2_Mashable_m.txt,615,618,1,0,1,0
2463,2463,to Watch Fergie 's,2_Mashable_m.txt,615,619,1,0,0,0
2464,2464,Watch,2_Mashable_m.txt,616,617,1,0,0,0
2465,2465,Watch Fergie,2_Mashable_m.txt,616,618,1,0,1,0
2466,2466,Watch Fergie 's,2_Mashable_m.txt,616,619,1,0,0,0
2467,2467,Watch Fergie 's Whole,2_Mashable_m.txt,616,620,1,0,0,0
2468,2468,Fergie,2_Mashable_m.txt,617,618,1,0,1,1
2469,2469,Fergie 's,2_Mashable_m.txt,617,619,1,0,0,0
2470,2470,Fergie 's Whole,2_Mashable_m.txt,617,620,1,0,0,0
2471,2471,Fergie 's Whole Rendition,2_Mashable_m.txt,617,621,1,0,0,0
2472,2472,'s,2_Mashable_m.txt,618,619,1,0,0,0
2473,2473,'s Whole,2_Mashable_m.txt,618,620,1,0,0,0
2474,2474,'s Whole Rendition,2_Mashable_m.txt,618,621,1,0,0,0
2475,2475,'s Whole Rendition of,2_Mashable_m.txt,618,622,1,0,0,0
2476,2476,Whole,2_Mashable_m.txt,619,620,1,0,0,0
2477,2477,Whole Rendition,2_Mashable_m.txt,619,621,1,0,0,0
2478,2478,Whole Rendition of,2_Mashable_m.txt,619,622,1,0,0,0
2479,2479,Whole Rendition of the,2_Mashable_m.txt,619,623,1,0,0,0
2480,2480,Rendition,2_Mashable_m.txt,620,621,1,0,0,0
2481,2481,Rendition of,2_Mashable_m.txt,620,622,1,0,0,0
2482,2482,Rendition of the,2_Mashable_m.txt,620,623,1,0,0,0
2483,2483,Rendition of the National,2_Mashable_m.txt,620,624,1,0,0,0
2484,2484,of,2_Mashable_m.txt,621,622,1,0,0,0
2485,2485,of the,2_Mashable_m.txt,621,623,1,0,0,0
2486,2486,of the National,2_Mashable_m.txt,621,624,1,0,0,0
2487,2487,of the National Anthem,2_Mashable_m.txt,621,625,1,0,0,0
2488,2488,the,2_Mashable_m.txt,622,623,1,0,0,0
2489,2489,the National,2_Mashable_m.txt,622,624,1,0,0,0
2490,2490,the National Anthem,2_Mashable_m.txt,622,625,1,0,0,0
2491,2491,"the National Anthem """,2_Mashable_m.txt,622,626,1,0,0,0
2492,2492,National,2_Mashable_m.txt,623,624,1,0,0,0
2493,2493,National Anthem,2_Mashable_m.txt,623,625,1,0,0,0
2494,2494,"National Anthem """,2_Mashable_m.txt,623,626,1,0,0,0
2495,2495,"National Anthem "" from",2_Mashable_m.txt,623,627,1,0,0,0
2496,2496,Anthem,2_Mashable_m.txt,624,625,1,0,0,0
2497,2497,"Anthem """,2_Mashable_m.txt,624,626,1,0,0,0
2498,2498,"Anthem "" from",2_Mashable_m.txt,624,627,1,0,0,0
2499,2499,"Anthem "" from The",2_Mashable_m.txt,624,628,1,0,0,0
2500,2500,"""",2_Mashable_m.txt,625,626,1,0,0,0
2501,2501,""" from",2_Mashable_m.txt,625,627,1,0,0,0
2502,2502,""" from The",2_Mashable_m.txt,625,628,1,0,0,0
2503,2503,""" from The Ringer",2_Mashable_m.txt,625,629,1,0,0,0
2504,2504,from,2_Mashable_m.txt,626,627,1,0,0,0
2505,2505,from The,2_Mashable_m.txt,626,628,1,0,0,0
2506,2506,from The Ringer,2_Mashable_m.txt,626,629,1,0,0,0
2507,2507,from The Ringer .,2_Mashable_m.txt,626,630,1,0,0,0
2508,2508,The,2_Mashable_m.txt,627,628,1,0,0,0
2509,2509,The Ringer,2_Mashable_m.txt,627,629,1,0,0,0
2510,2510,The Ringer .,2_Mashable_m.txt,627,630,1,0,0,0
2511,2511,"The Ringer . """,2_Mashable_m.txt,627,631,1,0,0,0
2512,2512,Ringer,2_Mashable_m.txt,628,629,1,0,0,0
2513,2513,Ringer .,2_Mashable_m.txt,628,630,1,0,0,0
2514,2514,"Ringer . """,2_Mashable_m.txt,628,631,1,0,0,0
2515,2515,"Ringer . "" The",2_Mashable_m.txt,628,632,1,0,0,0
2516,2516,.,2_Mashable_m.txt,629,630,1,0,0,0
2517,2517,". """,2_Mashable_m.txt,629,631,1,0,0,0
2518,2518,". "" The",2_Mashable_m.txt,629,632,1,0,0,0
2519,2519,". "" The rendition",2_Mashable_m.txt,629,633,1,0,0,0
2520,2520,"""",2_Mashable_m.txt,630,631,1,0,0,0
2521,2521,""" The",2_Mashable_m.txt,630,632,1,0,0,0
2522,2522,""" The rendition",2_Mashable_m.txt,630,633,1,0,0,0
2523,2523,""" The rendition was",2_Mashable_m.txt,630,634,1,0,0,0
2524,2524,The,2_Mashable_m.txt,631,632,1,0,0,0
2525,2525,The rendition,2_Mashable_m.txt,631,633,1,0,0,0
2526,2526,The rendition was,2_Mashable_m.txt,631,634,1,0,0,0
2527,2527,The rendition was not,2_Mashable_m.txt,631,635,1,0,0,0
2528,2528,rendition,2_Mashable_m.txt,632,633,1,0,0,0
2529,2529,rendition was,2_Mashable_m.txt,632,634,1,0,0,0
2530,2530,rendition was not,2_Mashable_m.txt,632,635,1,0,0,0
2531,2531,rendition was not the,2_Mashable_m.txt,632,636,1,0,0,0
2532,2532,was,2_Mashable_m.txt,633,634,1,0,0,0
2533,2533,was not,2_Mashable_m.txt,633,635,1,0,0,0
2534,2534,was not the,2_Mashable_m.txt,633,636,1,0,0,0
2535,2535,was not the greatest,2_Mashable_m.txt,633,637,1,0,0,0
2536,2536,not,2_Mashable_m.txt,634,635,1,0,0,0
2537,2537,not the,2_Mashable_m.txt,634,636,1,0,0,0
2538,2538,not the greatest,2_Mashable_m.txt,634,637,1,0,0,0
2539,2539,not the greatest .,2_Mashable_m.txt,634,638,1,0,0,0
2540,2540,the,2_Mashable_m.txt,635,636,1,0,0,0
2541,2541,the greatest,2_Mashable_m.txt,635,637,1,0,0,0
2542,2542,the greatest .,2_Mashable_m.txt,635,638,1,0,0,0
2543,2543,the greatest . The,2_Mashable_m.txt,635,639,1,0,0,0
2544,2544,greatest,2_Mashable_m.txt,636,637,1,0,0,0
2545,2545,greatest .,2_Mashable_m.txt,636,638,1,0,0,0
2546,2546,greatest . The,2_Mashable_m.txt,636,639,1,0,0,0
2547,2547,greatest . The writing,2_Mashable_m.txt,636,640,1,0,0,0
2548,2548,.,2_Mashable_m.txt,637,638,1,0,0,0
2549,2549,. The,2_Mashable_m.txt,637,639,1,0,0,0
2550,2550,. The writing,2_Mashable_m.txt,637,640,1,0,0,0
2551,2551,. The writing about,2_Mashable_m.txt,637,641,1,0,0,0
2552,2552,The,2_Mashable_m.txt,638,639,1,0,0,0
2553,2553,The writing,2_Mashable_m.txt,638,640,1,0,0,0
2554,2554,The writing about,2_Mashable_m.txt,638,641,1,0,0,0
2555,2555,The writing about the,2_Mashable_m.txt,638,642,1,0,0,0
2556,2556,writing,2_Mashable_m.txt,639,640,1,0,0,0
2557,2557,writing about,2_Mashable_m.txt,639,641,1,0,0,0
2558,2558,writing about the,2_Mashable_m.txt,639,642,1,0,0,0
2559,2559,writing about the rendition,2_Mashable_m.txt,639,643,1,0,0,0
2560,2560,about,2_Mashable_m.txt,640,641,1,0,0,0
2561,2561,about the,2_Mashable_m.txt,640,642,1,0,0,0
2562,2562,about the rendition,2_Mashable_m.txt,640,643,1,0,0,0
2563,2563,about the rendition has,2_Mashable_m.txt,640,644,1,0,0,0
2564,2564,the,2_Mashable_m.txt,641,642,1,0,0,0
2565,2565,the rendition,2_Mashable_m.txt,641,643,1,0,0,0
2566,2566,the rendition has,2_Mashable_m.txt,641,644,1,0,0,0
2567,2567,the rendition has been,2_Mashable_m.txt,641,645,1,0,0,0
2568,2568,rendition,2_Mashable_m.txt,642,643,1,0,0,0
2569,2569,rendition has,2_Mashable_m.txt,642,644,1,0,0,0
2570,2570,rendition has been,2_Mashable_m.txt,642,645,1,0,0,0
2571,2571,rendition has been phenomenal,2_Mashable_m.txt,642,646,1,0,0,0
2572,2572,has,2_Mashable_m.txt,643,644,1,0,0,0
2573,2573,has been,2_Mashable_m.txt,643,645,1,0,0,0
2574,2574,has been phenomenal,2_Mashable_m.txt,643,646,1,0,0,0
2575,2575,has been phenomenal .,2_Mashable_m.txt,643,647,1,0,0,0
2576,2576,been,2_Mashable_m.txt,644,645,1,0,0,0
2577,2577,been phenomenal,2_Mashable_m.txt,644,646,1,0,0,0
2578,2578,been phenomenal .,2_Mashable_m.txt,644,647,1,0,0,0
2579,2579,"been phenomenal . """,2_Mashable_m.txt,644,648,1,0,0,0
2580,2580,phenomenal,2_Mashable_m.txt,645,646,1,0,0,0
2581,2581,phenomenal .,2_Mashable_m.txt,645,647,1,0,0,0
2582,2582,"phenomenal . """,2_Mashable_m.txt,645,648,1,0,0,0
2583,2583,"phenomenal . "" And",2_Mashable_m.txt,645,649,1,0,0,0
2584,2584,.,2_Mashable_m.txt,646,647,1,0,0,0
2585,2585,". """,2_Mashable_m.txt,646,648,1,0,0,0
2586,2586,". "" And",2_Mashable_m.txt,646,649,1,0,0,0
2587,2587,". "" And be",2_Mashable_m.txt,646,650,1,0,0,0
2588,2588,"""",2_Mashable_m.txt,647,648,1,0,0,0
2589,2589,""" And",2_Mashable_m.txt,647,649,1,0,0,0
2590,2590,""" And be",2_Mashable_m.txt,647,650,1,0,0,0
2591,2591,""" And be sure",2_Mashable_m.txt,647,651,1,0,0,0
2592,2592,And,2_Mashable_m.txt,648,649,1,0,0,0
2593,2593,And be,2_Mashable_m.txt,648,650,1,0,0,0
2594,2594,And be sure,2_Mashable_m.txt,648,651,1,0,0,0
2595,2595,And be sure to,2_Mashable_m.txt,648,652,1,0,0,0
2596,2596,be,2_Mashable_m.txt,649,650,1,0,0,0
2597,2597,be sure,2_Mashable_m.txt,649,651,1,0,0,0
2598,2598,be sure to,2_Mashable_m.txt,649,652,1,0,0,0
2599,2599,be sure to check,2_Mashable_m.txt,649,653,1,0,0,0
2600,2600,sure,2_Mashable_m.txt,650,651,1,0,0,0
2601,2601,sure to,2_Mashable_m.txt,650,652,1,0,0,0
2602,2602,sure to check,2_Mashable_m.txt,650,653,1,0,0,0
2603,2603,sure to check out,2_Mashable_m.txt,650,654,1,0,0,0
2604,2604,to,2_Mashable_m.txt,651,652,1,0,0,0
2605,2605,to check,2_Mashable_m.txt,651,653,1,0,0,0
2606,2606,to check out,2_Mashable_m.txt,651,654,1,0,0,0
2607,2607,to check out Brian,2_Mashable_m.txt,651,655,1,0,0,0
2608,2608,check,2_Mashable_m.txt,652,653,1,0,0,0
2609,2609,check out,2_Mashable_m.txt,652,654,1,0,0,0
2610,2610,check out Brian,2_Mashable_m.txt,652,655,1,0,0,0
2611,2611,check out Brian De,2_Mashable_m.txt,652,656,1,0,0,0
2612,2612,out,2_Mashable_m.txt,653,654,1,0,0,0
2613,2613,out Brian,2_Mashable_m.txt,653,655,1,0,0,0
2614,2614,out Brian De,2_Mashable_m.txt,653,656,1,0,0,0
2615,2615,out Brian De Los,2_Mashable_m.txt,653,657,1,0,0,0
2616,2616,Brian,2_Mashable_m.txt,654,655,1,0,0,0
2617,2617,Brian De,2_Mashable_m.txt,654,656,1,0,0,0
2618,2618,Brian De Los,2_Mashable_m.txt,654,657,1,0,0,0
2619,2619,Brian De Los Santos,2_Mashable_m.txt,654,658,1,0,0,1
2620,2620,De,2_Mashable_m.txt,655,656,1,0,0,0
2621,2621,De Los,2_Mashable_m.txt,655,657,1,0,0,0
2622,2622,De Los Santos,2_Mashable_m.txt,655,658,1,0,0,0
2623,2623,De Los Santos ',2_Mashable_m.txt,655,659,1,0,0,0
2624,2624,Los,2_Mashable_m.txt,656,657,1,0,0,0
2625,2625,Los Santos,2_Mashable_m.txt,656,658,1,0,0,0
2626,2626,Los Santos ',2_Mashable_m.txt,656,659,1,0,0,0
2627,2627,Los Santos ' story,2_Mashable_m.txt,656,660,1,0,0,0
2628,2628,Santos,2_Mashable_m.txt,657,658,1,0,0,0
2629,2629,Santos ',2_Mashable_m.txt,657,659,1,0,0,0
2630,2630,Santos ' story,2_Mashable_m.txt,657,660,1,0,0,0
2631,2631,"Santos ' story """,2_Mashable_m.txt,657,661,1,0,0,0
2632,2632,',2_Mashable_m.txt,658,659,1,0,0,0
2633,2633,' story,2_Mashable_m.txt,658,660,1,0,0,0
2634,2634,"' story """,2_Mashable_m.txt,658,661,1,0,0,0
2635,2635,"' story "" Someone",2_Mashable_m.txt,658,662,1,0,0,0
2636,2636,story,2_Mashable_m.txt,659,660,1,0,0,0
2637,2637,"story """,2_Mashable_m.txt,659,661,1,0,0,0
2638,2638,"story "" Someone",2_Mashable_m.txt,659,662,1,0,0,0
2639,2639,"story "" Someone hijacked",2_Mashable_m.txt,659,663,1,0,0,0
2640,2640,"""",2_Mashable_m.txt,660,661,1,0,0,0
2641,2641,""" Someone",2_Mashable_m.txt,660,662,1,0,0,0
2642,2642,""" Someone hijacked",2_Mashable_m.txt,660,663,1,0,0,0
2643,2643,""" Someone hijacked my",2_Mashable_m.txt,660,664,1,0,0,0
2644,2644,Someone,2_Mashable_m.txt,661,662,1,0,0,0
2645,2645,Someone hijacked,2_Mashable_m.txt,661,663,1,0,0,0
2646,2646,Someone hijacked my,2_Mashable_m.txt,661,664,1,0,0,0
2647,2647,Someone hijacked my Spotify,2_Mashable_m.txt,661,665,1,0,0,0
2648,2648,hijacked,2_Mashable_m.txt,662,663,1,0,0,0
2649,2649,hijacked my,2_Mashable_m.txt,662,664,1,0,0,0
2650,2650,hijacked my Spotify,2_Mashable_m.txt,662,665,1,0,0,0
2651,2651,hijacked my Spotify .,2_Mashable_m.txt,662,666,1,0,0,0
2652,2652,my,2_Mashable_m.txt,663,664,1,0,0,0
2653,2653,my Spotify,2_Mashable_m.txt,663,665,1,0,0,0
2654,2654,my Spotify .,2_Mashable_m.txt,663,666,1,0,0,0
2655,2655,my Spotify . Here,2_Mashable_m.txt,663,667,1,0,1,0
2656,2656,Spotify,2_Mashable_m.txt,664,665,1,0,0,0
2657,2657,Spotify .,2_Mashable_m.txt,664,666,1,0,0,0
2658,2658,Spotify . Here,2_Mashable_m.txt,664,667,1,0,1,0
2659,2659,Spotify . Here 's,2_Mashable_m.txt,664,668,1,0,0,0
2660,2660,.,2_Mashable_m.txt,665,666,1,0,0,0
2661,2661,. Here,2_Mashable_m.txt,665,667,1,0,1,0
2662,2662,. Here 's,2_Mashable_m.txt,665,668,1,0,0,0
2663,2663,. Here 's what,2_Mashable_m.txt,665,669,1,0,0,0
2664,2664,Here,2_Mashable_m.txt,666,667,1,0,1,0
2665,2665,Here 's,2_Mashable_m.txt,666,668,1,0,0,0
2666,2666,Here 's what,2_Mashable_m.txt,666,669,1,0,0,0
2667,2667,Here 's what happened,2_Mashable_m.txt,666,670,1,0,0,0
2668,2668,'s,2_Mashable_m.txt,667,668,1,0,0,0
2669,2669,'s what,2_Mashable_m.txt,667,669,1,0,0,0
2670,2670,'s what happened,2_Mashable_m.txt,667,670,1,0,0,0
2671,2671,'s what happened when,2_Mashable_m.txt,667,671,1,0,0,0
2672,2672,what,2_Mashable_m.txt,668,669,1,0,0,0
2673,2673,what happened,2_Mashable_m.txt,668,670,1,0,0,0
2674,2674,what happened when,2_Mashable_m.txt,668,671,1,0,0,0
2675,2675,what happened when I,2_Mashable_m.txt,668,672,1,0,0,0
2676,2676,happened,2_Mashable_m.txt,669,670,1,0,0,0
2677,2677,happened when,2_Mashable_m.txt,669,671,1,0,0,0
2678,2678,happened when I,2_Mashable_m.txt,669,672,1,0,0,0
2679,2679,happened when I fought,2_Mashable_m.txt,669,673,1,0,0,0
2680,2680,when,2_Mashable_m.txt,670,671,1,0,0,0
2681,2681,when I,2_Mashable_m.txt,670,672,1,0,0,0
2682,2682,when I fought,2_Mashable_m.txt,670,673,1,0,0,0
2683,2683,when I fought back,2_Mashable_m.txt,670,674,1,0,0,0
2684,2684,I,2_Mashable_m.txt,671,672,1,0,0,0
2685,2685,I fought,2_Mashable_m.txt,671,673,1,0,0,0
2686,2686,I fought back,2_Mashable_m.txt,671,674,1,0,0,0
2687,2687,I fought back .,2_Mashable_m.txt,671,675,1,0,0,0
2688,2688,fought,2_Mashable_m.txt,672,673,1,0,0,0
2689,2689,fought back,2_Mashable_m.txt,672,674,1,0,0,0
2690,2690,fought back .,2_Mashable_m.txt,672,675,1,0,0,0
2691,2691,"fought back . """,2_Mashable_m.txt,672,676,1,0,0,0
2692,2692,back,2_Mashable_m.txt,673,674,1,0,0,0
2693,2693,back .,2_Mashable_m.txt,673,675,1,0,0,0
2694,2694,"back . """,2_Mashable_m.txt,673,676,1,0,0,0
2695,2695,"back . "" And",2_Mashable_m.txt,673,677,1,0,0,0
2696,2696,.,2_Mashable_m.txt,674,675,1,0,0,0
2697,2697,". """,2_Mashable_m.txt,674,676,1,0,0,0
2698,2698,". "" And",2_Mashable_m.txt,674,677,1,0,0,0
2699,2699,". "" And if",2_Mashable_m.txt,674,678,1,0,0,0
2700,2700,"""",2_Mashable_m.txt,675,676,1,0,0,0
2701,2701,""" And",2_Mashable_m.txt,675,677,1,0,0,0
2702,2702,""" And if",2_Mashable_m.txt,675,678,1,0,0,0
2703,2703,""" And if you",2_Mashable_m.txt,675,679,1,0,0,0
2704,2704,And,2_Mashable_m.txt,676,677,1,0,0,0
2705,2705,And if,2_Mashable_m.txt,676,678,1,0,0,0
2706,2706,And if you,2_Mashable_m.txt,676,679,1,0,0,0
2707,2707,And if you want,2_Mashable_m.txt,676,680,1,0,0,0
2708,2708,if,2_Mashable_m.txt,677,678,1,0,0,0
2709,2709,if you,2_Mashable_m.txt,677,679,1,0,0,0
2710,2710,if you want,2_Mashable_m.txt,677,680,1,0,0,0
2711,2711,if you want to,2_Mashable_m.txt,677,681,1,0,0,0
2712,2712,you,2_Mashable_m.txt,678,679,1,0,0,0
2713,2713,you want,2_Mashable_m.txt,678,680,1,0,0,0
2714,2714,you want to,2_Mashable_m.txt,678,681,1,0,0,0
2715,2715,you want to discover,2_Mashable_m.txt,678,682,1,0,0,0
2716,2716,want,2_Mashable_m.txt,679,680,1,0,0,0
2717,2717,want to,2_Mashable_m.txt,679,681,1,0,0,0
2718,2718,want to discover,2_Mashable_m.txt,679,682,1,0,0,0
2719,2719,want to discover more,2_Mashable_m.txt,679,683,1,0,0,0
2720,2720,to,2_Mashable_m.txt,680,681,1,0,0,0
2721,2721,to discover,2_Mashable_m.txt,680,682,1,0,0,0
2722,2722,to discover more,2_Mashable_m.txt,680,683,1,0,0,0
2723,2723,to discover more Black,2_Mashable_m.txt,680,684,1,0,0,0
2724,2724,discover,2_Mashable_m.txt,681,682,1,0,0,0
2725,2725,discover more,2_Mashable_m.txt,681,683,1,0,0,0
2726,2726,discover more Black,2_Mashable_m.txt,681,684,1,0,0,0
2727,2727,discover more Black Panther,2_Mashable_m.txt,681,685,1,0,0,0
2728,2728,more,2_Mashable_m.txt,682,683,1,0,0,0
2729,2729,more Black,2_Mashable_m.txt,682,684,1,0,0,0
2730,2730,more Black Panther,2_Mashable_m.txt,682,685,1,0,0,0
2731,2731,"more Black Panther ,",2_Mashable_m.txt,682,686,1,0,0,0
2732,2732,Black,2_Mashable_m.txt,683,684,1,0,0,0
2733,2733,Black Panther,2_Mashable_m.txt,683,685,1,0,0,0
2734,2734,"Black Panther ,",2_Mashable_m.txt,683,686,1,0,0,0
2735,2735,"Black Panther , be",2_Mashable_m.txt,683,687,1,0,0,0
2736,2736,Panther,2_Mashable_m.txt,684,685,1,0,0,0
2737,2737,"Panther ,",2_Mashable_m.txt,684,686,1,0,0,0
2738,2738,"Panther , be",2_Mashable_m.txt,684,687,1,0,0,0
2739,2739,"Panther , be sure",2_Mashable_m.txt,684,688,1,0,0,0
2740,2740,",",2_Mashable_m.txt,685,686,1,0,0,0
2741,2741,", be",2_Mashable_m.txt,685,687,1,0,0,0
2742,2742,", be sure",2_Mashable_m.txt,685,688,1,0,0,0
2743,2743,", be sure to",2_Mashable_m.txt,685,689,1,0,0,0
2744,2744,be,2_Mashable_m.txt,686,687,1,0,0,0
2745,2745,be sure,2_Mashable_m.txt,686,688,1,0,0,0
2746,2746,be sure to,2_Mashable_m.txt,686,689,1,0,0,0
2747,2747,be sure to check,2_Mashable_m.txt,686,690,1,0,0,0
2748,2748,sure,2_Mashable_m.txt,687,688,1,0,0,0
2749,2749,sure to,2_Mashable_m.txt,687,689,1,0,0,0
2750,2750,sure to check,2_Mashable_m.txt,687,690,1,0,0,0
2751,2751,sure to check out,2_Mashable_m.txt,687,691,1,0,0,0
2752,2752,to,2_Mashable_m.txt,688,689,1,0,0,0
2753,2753,to check,2_Mashable_m.txt,688,690,1,0,0,0
2754,2754,to check out,2_Mashable_m.txt,688,691,1,0,0,0
2755,2755,to check out Mashable,2_Mashable_m.txt,688,692,1,0,1,0
2756,2756,check,2_Mashable_m.txt,689,690,1,0,0,0
2757,2757,check out,2_Mashable_m.txt,689,691,1,0,0,0
2758,2758,check out Mashable,2_Mashable_m.txt,689,692,1,0,1,0
2759,2759,check out Mashable 's,2_Mashable_m.txt,689,693,1,0,0,0
2760,2760,out,2_Mashable_m.txt,690,691,1,0,0,0
2761,2761,out Mashable,2_Mashable_m.txt,690,692,1,0,1,0
2762,2762,out Mashable 's,2_Mashable_m.txt,690,693,1,0,0,0
2763,2763,out Mashable 's comprehensive,2_Mashable_m.txt,690,694,1,0,0,0
2764,2764,Mashable,2_Mashable_m.txt,691,692,1,0,1,0
2765,2765,Mashable 's,2_Mashable_m.txt,691,693,1,0,0,0
2766,2766,Mashable 's comprehensive,2_Mashable_m.txt,691,694,1,0,0,0
2767,2767,Mashable 's comprehensive coverage,2_Mashable_m.txt,691,695,1,0,0,0
2768,2768,'s,2_Mashable_m.txt,692,693,1,0,0,0
2769,2769,'s comprehensive,2_Mashable_m.txt,692,694,1,0,0,0
2770,2770,'s comprehensive coverage,2_Mashable_m.txt,692,695,1,0,0,0
2771,2771,'s comprehensive coverage with,2_Mashable_m.txt,692,696,1,0,0,0
2772,2772,comprehensive,2_Mashable_m.txt,693,694,1,0,0,0
2773,2773,comprehensive coverage,2_Mashable_m.txt,693,695,1,0,0,0
2774,2774,comprehensive coverage with,2_Mashable_m.txt,693,696,1,0,0,0
2775,2775,comprehensive coverage with Black,2_Mashable_m.txt,693,697,1,0,0,0
2776,2776,coverage,2_Mashable_m.txt,694,695,1,0,0,0
2777,2777,coverage with,2_Mashable_m.txt,694,696,1,0,0,0
2778,2778,coverage with Black,2_Mashable_m.txt,694,697,1,0,0,0
2779,2779,coverage with Black Panther,2_Mashable_m.txt,694,698,1,0,0,0
